Group,,instance,neuron,electrodeNo,x,y,neuronConductionVel,totalAxonLen,longestBranchLen,longestDistFromInitSite,longestLat,amplitudeInitSite,totNoSpikes,neuronFiringRate,isiViolationRate,fisherProjectionDistance,silhouetteScore,spikesNoPerConfig_mean,completeness,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Cell Type,Media Type,Plating Date,control
1,409,17,53,5801,1417.5,455,0.369,386.2,256.5,369.2,1.25,153.6,375,0.22,0,6.2,0.61,12,0.79,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,410,17,58,10526,3255,822.5,N/A,N/A,N/A,N/A,N/A,90,766,0.44,0.74,1.55,0.23,26,0.97,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,411,17,60,13588,2940,1067.5,0.399,383.1,256.4,402.5,0.6,55,1418,0.81,0,4.51,0.35,48,1,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,412,17,62,4119,2782.5,315,0.315,570.6,408.9,388.6,1.7,207.2,457,0.26,0,N/A,N/A,15,1,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,413,17,63,1971,3692.5,140,0.434,173.1,173.1,106.4,0.45,73.5,331,0.19,0,N/A,N/A,11,0.69,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,414,19,1,25012,2660,1977.5,0.276,147.2,147.2,2060.5,1.5,2610.7,399,0.21,2.93,10.76,0.71,12,0.84,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,415,19,2,11426,3605,892.5,0.409,162.8,162.8,112.1,0.45,1094.7,377,0.2,0,6.78,0.74,12,0.77,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,416,19,3,814,2695,52.5,0.358,551,446,981.6,2.25,1465.6,1054,0.57,0,5.44,0.57,34,1,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,417,19,4,1937,3097.5,140,N/A,N/A,N/A,N/A,N/A,1512.5,400,0.21,0,6.84,0.58,12,0.9,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,418,19,5,3587,1172.5,280,0.373,866.1,368.6,1816.8,2.7,851.8,823,0.44,0,4.1,0.52,26,1,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,419,19,11,1170,1225,87.5,0.299,116.4,116.4,63.1,0.45,683.8,375,0.2,0,11.9,0.76,12,0.71,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,420,19,13,5353,1277.5,420,0.412,454.3,305.9,302.1,1,513.3,530,0.28,0,9.76,0.57,17,0.94,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,421,19,15,7308,840,577.5,0.416,383.2,256.5,574,1.65,568.7,590,0.32,0,4.3,0.57,19,0.9,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,422,19,17,15431,542.5,1225,0.292,313.1,168.9,192.5,0.65,685.2,424,0.23,0,10.05,0.83,13,0.84,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,423,19,21,25820,1400,2047.5,N/A,N/A,N/A,N/A,N/A,736.2,552,0.3,0,11.24,0.74,17,0.9,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,424,19,22,1441,2117.5,105,N/A,N/A,N/A,N/A,N/A,749.1,430,0.23,0,10.57,0.79,13,0.77,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,425,19,25,15449,857.5,1225,0.407,611.2,253.7,315.5,0.9,491.5,408,0.22,0,6.08,0.53,13,0.81,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,426,19,29,4764,2520,367.5,0.362,384.4,384.4,433.3,1.1,1381,2757,1.48,3.86,3.94,0.69,88,1,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,427,19,34,24369,2957.5,1925,0.471,161.6,161.6,175,0.4,769.2,400,0.21,0,22.1,0.68,12,0.77,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,428,19,36,2789,2607.5,210,N/A,N/A,N/A,N/A,N/A,435.4,470,0.25,0,6.19,0.58,15,0.94,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,429,19,39,8178,665,647.5,0.329,602.5,179.2,180.2,0.6,476.1,1417,0.76,0,6.74,0.52,45,1,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,430,19,52,20749,1207.5,1645,0.393,473.7,347,632.4,1.9,448.7,760,0.41,0,5.04,0.55,24,1,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,431,19,54,10506,2905,822.5,N/A,N/A,N/A,N/A,N/A,362.2,428,0.23,0,6.67,0.45,13,0.77,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,432,19,56,7489,157.5,595,0.344,230.3,230.3,224.1,0.8,486.3,365,0.2,7,4.43,0.71,11,0.68,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,433,19,58,24164,3220,1907.5,0.396,231.7,144.2,149.5,0.35,349.5,775,0.42,0,3.97,0.46,25,1,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,434,19,62,14689,2957.5,1155,0.377,253.5,253.5,266.6,0.8,294.5,382,0.2,0,4.88,0.56,12,0.68,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,435,19,63,5043,3552.5,385,0.286,125.3,125.3,144.3,0.5,669.6,649,0.35,1.11,3.52,0.55,20,0.97,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,436,20,3,8190,875,647.5,N/A,N/A,N/A,N/A,N/A,1836.2,391,0.22,0,10.89,0.78,13,0.8,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,437,20,6,1419,1732.5,105,N/A,N/A,N/A,N/A,N/A,1284.2,754,0.42,119,2.36,0.36,25,1,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,438,20,9,9839,2782.5,770,0.39,772,582.2,455.3,1.55,720.2,550,0.3,0,4.92,0.58,18,1,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,439,20,13,17763,2852.5,1400,0.378,2078.4,467.7,928.2,3.9,845.1,2934,1.63,0,18.43,0.66,97,1,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,440,20,15,25527,122.5,2030,N/A,N/A,N/A,N/A,N/A,911.8,871,0.48,0,2.05,0.25,29,1,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,441,20,17,24239,682.5,1925,N/A,N/A,N/A,N/A,N/A,1356,360,0.2,462.84,4.52,0.17,12,0.6,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,442,20,19,6522,2485,507.5,0.416,498.4,386.2,338,0.95,652.2,1212,0.67,0,9.54,0.66,40,1,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,443,20,20,8073,2677.5,630,0.415,509.6,337.6,351.7,0.8,715,441,0.24,0,11.8,0.68,14,0.8,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,444,20,21,2906,805,227.5,0.327,270.4,147.6,437.5,1.2,643.9,411,0.23,2.67,8.15,0.58,13,0.93,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,445,20,27,899,332.5,70,N/A,N/A,N/A,N/A,N/A,450.8,1076,0.6,1.95,5.87,0.56,35,1,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,446,20,28,23562,385,1872.5,0.334,102,102,117.4,0.35,777.7,366,0.2,0,9.74,0.79,12,0.6,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,447,20,30,14958,3815,1172.5,0.306,144.2,144.2,348.7,1,690.7,503,0.28,0,12.12,0.7,16,0.77,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,448,20,31,15559,2782.5,1225,0.465,348.2,179.2,166,0.45,625.1,1108,0.61,0,10.97,0.62,36,1,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,449,20,32,11169,2957.5,875,0.482,436.8,218.4,127.4,0.4,441.2,1050,0.58,0,9.27,0.51,35,0.97,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,450,20,33,23047,2922.5,1820,0.416,239,239,204.1,0.65,706.1,846,0.47,0,6.74,0.38,28,1,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,451,20,35,16558,1015,1312.5,0.424,2183.4,429.5,940.8,2.85,682.3,577,0.32,0,18.08,0.58,19,0.67,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,452,20,40,10368,490,822.5,0.393,730.1,403.7,359.1,1.1,470.4,511,0.28,0,8.19,0.62,17,0.9,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,453,20,42,11191,3342.5,875,0.35,137,137,161.3,0.45,527.7,477,0.26,0,4.93,0.44,15,0.93,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,454,20,43,13791,2642.5,1085,N/A,N/A,N/A,N/A,N/A,698.8,1301,0.72,0,21.03,0.67,43,1,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,455,20,44,10693,2327.5,840,0.433,840.4,253.4,532.2,1.3,637.2,422,0.23,0,3.57,0.62,14,0.93,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,456,20,46,9385,2537.5,735,0.465,221.5,137,133.3,0.4,1184.8,1082,0.6,0,10.95,0.52,36,1,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,457,20,47,17161,17.5,1365,N/A,N/A,N/A,N/A,N/A,510.1,503,0.28,0,18.16,0.65,16,0.93,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,458,20,52,22288,1190,1767.5,0.385,2522.5,457.4,1778.6,4.55,417.1,1504,0.83,0,5.37,0.52,50,1,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,459,20,55,7708,140,612.5,N/A,N/A,N/A,N/A,N/A,664.7,354,0.2,0,5.59,0.68,11,0.83,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,460,20,56,485,787.5,35,N/A,N/A,N/A,N/A,N/A,315.6,440,0.24,0,11.61,0.53,14,0.87,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,461,20,58,336,2030,17.5,N/A,N/A,N/A,N/A,N/A,337.9,518,0.29,0,17.31,0.77,17,0.8,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,462,20,62,17994,3045,1417.5,N/A,N/A,N/A,N/A,N/A,433.2,1484,0.82,0.2,5.37,0.58,49,1,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,463,20,63,3549,507.5,280,0.4,263.6,263.6,230.2,0.7,985,562,0.31,0,13.54,0.75,18,1,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,464,21,2,15208,490,1207.5,N/A,N/A,N/A,N/A,N/A,1093.3,563,0.32,5.5,3.64,0.6,19,0.86,5/23/2024,M05368,3,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,465,21,5,10494,2695,822.5,0.375,284.2,284.2,280.5,0.9,900.8,380,0.22,0,9.36,0.68,13,0.79,5/23/2024,M05368,3,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,466,21,6,5857,2397.5,455,0.35,472.6,276.1,260.2,0.85,954.1,575,0.33,0,6.05,0.82,19,1,5/23/2024,M05368,3,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,467,21,8,24249,857.5,1925,0.417,263.6,147.2,230.2,0.8,1009.4,626,0.36,0,6.39,0.74,21,1,5/23/2024,M05368,3,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,468,21,10,18726,455,1487.5,0.371,731,364.8,365.4,1.1,1145.7,364,0.21,0,7.99,0.74,12,0.97,5/23/2024,M05368,3,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,469,21,14,19312,3010,1522.5,N/A,N/A,N/A,N/A,N/A,412.4,1499,0.86,0.78,N/A,N/A,51,1,5/23/2024,M05368,3,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,470,21,16,12481,2817.5,980,0.331,228.6,116.4,127.4,0.8,407.3,646,0.37,0,3.45,0.46,22,0.97,5/23/2024,M05368,3,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,471,21,17,14531,192.5,1155,0.421,129.7,129.7,123.7,0.45,674.2,357,0.2,0,6.87,0.64,12,1,5/23/2024,M05368,3,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,472,21,21,8507,2572.5,665,0.349,458.4,232.8,182.7,0.75,480,820,0.47,0,4.35,0.47,28,1,5/23/2024,M05368,3,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,473,21,22,947,1172.5,70,N/A,N/A,N/A,N/A,N/A,501.8,308,0.18,0,4.37,0.58,10,0.72,5/23/2024,M05368,3,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,474,21,27,7107,1172.5,560,0.379,333.5,196.5,122.5,0.55,413.3,807,0.46,0,4,0.47,27,1,5/23/2024,M05368,3,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,475,21,29,25880,2450,2047.5,0.286,257.5,155.5,1078.3,4.3,382,967,0.55,0.47,5.94,0.57,33,1,5/23/2024,M05368,3,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,476,21,32,12537,3797.5,980,0.331,299.8,165.9,161.3,0.55,676.9,361,0.21,0,4.68,0.59,12,0.86,5/23/2024,M05368,3,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,477,21,36,10802,385,857.5,0.398,622.1,330.6,276.7,1,457.9,954,0.55,0,2.8,0.28,32,0.93,5/23/2024,M05368,3,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,478,21,37,25141,1067.5,1995,N/A,N/A,N/A,N/A,N/A,447.1,354,0.2,0,7.83,0.66,12,0.62,5/23/2024,M05368,3,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,479,21,39,19634,945,1557.5,N/A,N/A,N/A,N/A,N/A,259.3,1189,0.68,0,6.15,0.52,41,1,5/23/2024,M05368,3,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,480,21,40,16246,3255,1277.5,0.359,183.3,183.3,199.5,0.55,474,409,0.23,0,7.67,0.62,14,0.9,5/23/2024,M05368,3,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,481,21,42,19809,157.5,1575,N/A,N/A,N/A,N/A,N/A,157.4,1846,1.06,0.13,N/A,N/A,63,1,5/23/2024,M05368,3,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,482,21,43,17373,3727.5,1365,0.303,295.6,295.6,243.7,1,440.7,360,0.21,0,4.19,0.41,12,0.62,5/23/2024,M05368,3,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,483,21,44,10727,2922.5,840,0.389,390.4,193.7,161.3,0.55,724,499,0.29,0,10.53,0.62,17,1,5/23/2024,M05368,3,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,484,21,46,11698,665,927.5,0.267,116.4,116.4,89.2,0.4,311.7,574,0.33,0,5.04,0.58,19,0.93,5/23/2024,M05368,3,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,485,21,48,25746,105,2047.5,N/A,N/A,N/A,N/A,N/A,560.4,342,0.2,0,7,0.64,11,0.66,5/23/2024,M05368,3,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,486,21,52,15571,2992.5,1225,0.265,318.4,163.9,280,1.4,344.4,1878,1.08,0.12,2.86,0.43,64,1,5/23/2024,M05368,3,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,487,21,53,2934,1295,227.5,0.453,956.9,393.5,391.3,0.9,309.4,338,0.19,0,14.46,0.79,11,0.97,5/23/2024,M05368,3,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,488,21,55,6309,2607.5,490,N/A,N/A,N/A,N/A,N/A,294.8,419,0.24,0,4.97,0.38,14,0.93,5/23/2024,M05368,3,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,489,21,63,25203,2152.5,1995,N/A,N/A,N/A,N/A,N/A,415.5,578,0.33,0,10.04,0.82,19,1,5/23/2024,M05368,3,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,490,22,8,12825,1137.5,1015,0.345,322.1,322.1,282.7,0.95,341.4,265,0.18,0,7.12,0.49,10,0.6,5/23/2024,M05368,4,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,491,22,9,19654,1295,1557.5,0.269,323.5,323.5,306.1,1.3,421.7,296,0.2,0,9.25,0.63,11,0.92,5/23/2024,M05368,4,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,492,22,16,17705,1837.5,1400,N/A,N/A,N/A,N/A,N/A,258.5,376,0.25,29.24,N/A,N/A,15,0.8,5/23/2024,M05368,4,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,493,22,17,772,1960,52.5,N/A,N/A,N/A,N/A,N/A,138.8,958,0.64,0,N/A,N/A,38,1,5/23/2024,M05368,4,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,494,22,35,1636,1680,122.5,0.295,441.2,217,221.4,0.8,150.8,543,0.36,0,7.21,0.55,21,1,5/23/2024,M05368,4,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,495,22,39,5204,2520,402.5,0.309,258.5,258.5,235.4,1,250.2,534,0.36,0,N/A,N/A,21,1,5/23/2024,M05368,4,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,496,22,43,17902,1435,1417.5,0.414,217.2,217.2,848.2,1.65,241.5,395,0.26,130.07,1.48,0.31,15,0.92,5/23/2024,M05368,4,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,497,22,44,21420,1400,1697.5,0.295,512.5,171.7,188.5,1.45,288.4,339,0.23,0,8.67,0.66,13,0.92,5/23/2024,M05368,4,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,498,22,46,17739,2432.5,1400,0.307,84.5,84.5,72.2,0.3,59.6,309,0.21,0,N/A,N/A,12,0.84,5/23/2024,M05368,4,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,499,22,48,10922,2485,857.5,0.362,199.5,122.3,731,1.25,310.9,273,0.18,0,2.09,0.18,10,0.64,5/23/2024,M05368,4,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,500,23,5,11726,1155,927.5,0.248,288.3,196.7,322.7,1.8,544,498,0.36,0,18.89,0.64,21,1,5/23/2024,M05368,5,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,501,23,6,12813,927.5,1015,0.302,183.4,183.4,175.9,0.9,388.3,499,0.36,0,14.27,0.72,21,1,5/23/2024,M05368,5,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,502,23,9,15013,927.5,1190,0.314,614.8,228.7,927.7,3.65,207.9,336,0.24,0,8.34,0.58,14,1,5/23/2024,M05368,5,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,503,23,10,24297,1697.5,1925,0.461,200.9,200.9,133.3,0.45,170.2,500,0.36,0,10.23,0.65,21,1,5/23/2024,M05368,5,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,504,23,12,22083,1452.5,1750,N/A,N/A,N/A,N/A,N/A,114.9,470,0.34,0,N/A,N/A,20,1,5/23/2024,M05368,5,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,505,23,13,15768,2590,1242.5,N/A,N/A,N/A,N/A,N/A,159.3,495,0.36,0,4.25,0.49,21,1,5/23/2024,M05368,5,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,506,23,14,1019,2432.5,70,N/A,N/A,N/A,N/A,N/A,150.3,462,0.33,0,3.38,0.47,20,1,5/23/2024,M05368,5,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,507,23,17,2496,1330,192.5,0.341,315.8,203.6,284.9,1.1,112.9,565,0.41,0,N/A,N/A,24,1,5/23/2024,M05368,5,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,508,23,19,16134,1295,1277.5,0.326,337.6,337.6,322.7,1.15,67.6,298,0.22,0,3.62,0.37,12,0.96,5/23/2024,M05368,5,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,509,23,20,13576,2730,1067.5,0.423,164.7,164.7,150.5,0.85,125.7,373,0.27,0,N/A,N/A,16,0.96,5/23/2024,M05368,5,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,510,23,21,25631,1942.5,2030,N/A,N/A,N/A,N/A,N/A,108.5,374,0.27,0,N/A,N/A,16,1,5/23/2024,M05368,5,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,511,23,22,6315,2712.5,490,N/A,N/A,N/A,N/A,N/A,96.8,326,0.24,0,5.59,0.52,14,0.91,5/23/2024,M05368,5,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,512,23,23,21627,1172.5,1715,N/A,N/A,N/A,N/A,N/A,79.2,440,0.32,0,N/A,N/A,19,0.96,5/23/2024,M05368,5,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,513,23,27,16445,2887.5,1295,0.162,77.2,77.2,78.3,0.9,331.2,288,0.21,0,13.62,0.63,12,1,5/23/2024,M05368,5,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,514,23,33,3623,1802.5,280,0.237,87.5,87.5,122.5,0.45,61.9,341,0.25,0,N/A,N/A,14,0.96,5/23/2024,M05368,5,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,515,23,38,14368,1190,1137.5,0.361,183.4,183.4,210.7,0.75,178.4,239,0.17,0,5.23,0.47,10,0.74,5/23/2024,M05368,5,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,516,23,40,24056,1330,1907.5,0.266,171.9,94.7,210,1.15,190.8,463,0.33,0,N/A,N/A,20,1,5/23/2024,M05368,5,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
